,0,1,2,3,4,5,6,7,8,9,10
0,5.004549190719567,2.4777866870799152,-0.5470753686144664,-3.5354121988515668,0.18391232124508708,-1.2412696894477429,1.5189747217521439,-2.795568759686866,0.04117696087359113,0.08473127679440888,-1.038807254482629
1,0.04121228109885633,-1.2821386367119005,-0.057412352897551346,0.2277475454008021,0.18326392123494128,0.8750050457721672,0.2900297652052915,1.1639697612609898,0.3893885131103371,-0.4460314616124152,-0.09472730652020937
2,0.8172493238246691,1.590077182445468,1.5311205833746098,2.3731991260839016,0.13468878130594353,-0.7692365622667601,0.6356005030198115,-0.030287883558297913,0.2289560801374721,-0.2972872296400717,0.12750714952548484
3,-0.5992098384408695,-2.5201547237820137,-0.5201024409943479,2.7523876263391776,-0.41333493700894636,0.8094110262679207,-1.421102845413332,1.6781667076347142,-0.38032272056467875,0.22610769422215662,1.3013721385207524
4,-2.1423351996327127,1.7040731368231767,-0.34542807292602234,0.096874976837778,0.5020818381455386,0.2599615034575738,0.5212201382357209,-0.3682086760464142,0.5657117323470318,-0.670411120679132,0.3230545478595001
5,5.404439106701039,2.5040409568868283,0.9954269529174269,0.3656437121754929,0.8535756050892971,-2.1547927695996436,-1.802972153901938,-1.2753702065728718,-1.1393745193903,1.7081730903708172,0.02289729324054881
6,-2.0136814729121126,1.6135987530462081,-1.3819346742727334,-0.34514338990755605,-0.1705805597064165,0.6463533237867355,1.0670687537851637,-0.847478381511918,0.48366875482841526,0.30437381539361935,-0.9632199113290736
7,-1.775462286565989,-0.9067017906652974,-0.3849415244325515,0.18717378501384072,0.06881610904250486,0.7326832099993333,-0.5458414490655448,0.6070488385987113,-0.054623274015211415,0.6527082145481473,0.5028980860081934
8,-0.8008098946605011,0.7779334327967771,1.0553078234531914,0.6453981319847656,-0.2898215083922472,0.2617308766026213,-0.03338931969072956,0.029337409737788606,-0.07293143786780681,-0.5855240529082948,-0.545735987819656
9,0.14455332935340723,-0.6087040956731017,0.5977928038259981,1.0234164561667154,0.6419653134913106,0.09254086750564407,-0.5700977539674533,1.3171694158595606,0.6813083583530108,-0.8991022155547211,0.1384108094015006
10,-2.705949087253604,0.9012277256984492,-0.0772880734248275,0.25103700036537013,0.5326116148319306,-0.061593172212570726,-0.4293596196145873,-0.1939410152641818,0.3458181456380761,0.2487945321509928,0.7251651994979338
